3.273374126995916011e-01,5.971272884340966813e-01,4.545655321433694773e-01,8.731645766089546346e-01,0.000000000000000000e+00,3.239330529402592029e-01,5.285649598943253230e-02,1.887476324634580482e-01,2.033275275568886264e-01
5.594730271231879160e-01,9.426312562388396987e-01,4.488880579512985469e-02,5.113406167536346247e-01,0.000000000000000000e+00,8.228458758989142252e-01,5.437429049088917665e-01,2.080369920874168554e-01,8.928198292790238966e-02
2.020334180632963605e-01,7.014012365157257234e-02,6.083081506820715578e-01,5.423410713817318207e-01,0.000000000000000000e+00,3.116938493433976665e-01,2.415262563504898263e-01,7.792669842416021231e-01,1.616596171042846419e-01
7.046247907644845876e-01,1.812492943661485334e-02,2.380943243838804513e-01,8.475500228670490577e-01,0.000000000000000000e+00,1.811163387311364448e-01,3.355120031967753214e-01,9.142883933106955574e-01,2.181478318539851469e-01
8.610426686351099201e-01,5.965505659556371576e-01,3.990242123649788419e-02,5.520501356805366244e-01,0.000000000000000000e+00,9.878670510567417740e-01,7.497914511829226747e-01,9.205393595376499816e-01,1.008800164049957343e-01
2.095214247568118748e-01,5.666328838798568857e-01,8.674045947057036354e-01,1.857306596505668836e-03,0.000000000000000000e+00,9.725844352535817361e-01,4.940983181168049354e-01,3.107211196446342805e-01,7.449736987944143799e-04
3.249224824413950857e-02,2.644527539931734172e-01,9.466040152137683572e-01,7.004752137822798375e-01,0.000000000000000000e+00,2.869000612155221397e-01,1.010050389291701073e-01,5.073607247066381359e-02,1.367283065346133752e-01
2.969013691695099322e-01,8.999290081153011878e-01,7.201433804536881977e-01,6.302381484501383690e-01,0.000000000000000000e+00,7.766218566374792909e-01,8.432576356612516699e-01,6.626528589166755800e-01,1.011181743731643379e-01
8.977334103330152386e-04,1.314262078011996515e-01,4.795647240437439507e-01,5.671013386934901090e-01,0.000000000000000000e+00,4.879438077891288805e-01,4.176519560985865742e-01,1.295738051013468894e-01,2.189778156177116797e-01
6.157537909963930467e-01,1.053451716847292746e-01,1.925192967814844114e-01,1.926861321237453295e-01,0.000000000000000000e+00,5.211837016960320090e-01,5.626289641594567348e-01,7.514866344617482374e-01,5.805733182608108917e-02
3.638047441705836160e-01,8.157338260884381409e-01,8.205225911966992358e-01,6.371672551048251920e-01,0.000000000000000000e+00,8.036920764993461530e-01,4.252746688899895489e-01,9.089565121746150389e-01,1.002719673146034302e-01
3.374091729658367234e-01,2.385250170679335258e-01,1.476649705783930899e-01,8.315405791903971444e-01,0.000000000000000000e+00,9.598091945348377063e-01,8.434331957059140183e-01,3.104682694002664500e-01,3.574115149053143647e-01
5.157502441607313415e-01,6.431533481842767186e-01,6.922199608926333791e-01,1.726523659032352109e-01,0.000000000000000000e+00,9.626141033617514609e-01,4.886066161017342813e-01,3.540079491090205449e-02,3.088071725133258519e-02
6.571217175981152181e-01,7.645347680492734499e-01,6.290675368275338020e-01,7.209081805369156326e-01,0.000000000000000000e+00,6.045652287756242416e-01,1.191824312803012598e-01,9.065407980635896701e-01,1.157129748720630985e-01
8.903581242999167866e-01,2.941923117118609987e-01,3.248652285144830176e-01,8.281259259298194841e-01,0.000000000000000000e+00,3.830278316425047014e-01,2.510274719854576064e-01,3.415670542345822236e-01,1.594941317097925138e-01
9.618596736405943259e-01,7.829154624228138459e-01,1.826972481116022340e-01,8.464938471759503313e-02,0.000000000000000000e+00,1.777690064565063399e-01,9.099850336875918710e-01,9.817992359393135082e-01,1.282743475964215341e-02
3.554622936507094710e-01,4.495801033020149773e-01,5.817209949464272611e-01,3.482450207558336341e-01,0.000000000000000000e+00,1.555156987453424344e-01,1.200714264365923684e-01,8.872746727671103617e-01,8.207916448733738879e-02
7.167874763354822321e-01,7.542822779107040132e-01,2.777061940831239140e-01,1.572381793261225791e-01,0.000000000000000000e+00,8.021847309991531061e-01,7.268394890204140646e-01,3.126845066254428374e-01,2.815877284402145547e-02
8.012182521577847494e-01,3.172122683643911478e-01,3.371450841118869834e-01,6.626644258490348438e-01,0.000000000000000000e+00,2.494190946240495976e-01,9.363930513327411997e-01,2.748465930224794906e-01,1.369667889686786710e-01
4.261163109473436461e-01,1.524193489264025481e-01,2.066654222843253008e-01,9.531551635878653395e-01,0.000000000000000000e+00,1.635082373074448966e-02,9.768516773309345869e-01,8.724577313035989379e-01,3.625731183898184828e-01
3.957877537162198811e-01,5.275354318570179002e-01,8.345570299435269845e-01,4.498599195084624913e-01,0.000000000000000000e+00,1.030570029980865630e-02,2.450687270411014418e-01,9.274779997156643585e-01,8.094710297379482944e-02
9.102457573125696810e-02,6.608895387812825373e-01,8.352009795887899157e-01,6.674898962538106106e-01,0.000000000000000000e+00,9.408135688918685124e-01,9.734234018671696909e-01,8.773319686877216750e-01,1.195199332378970997e-01
7.725126097081238541e-01,8.087973612719423500e-01,5.191311944327775540e-01,6.321745355466084071e-01,0.000000000000000000e+00,8.211903676393754459e-02,6.867737567966459844e-01,8.165847665253945630e-04,9.775930341065570961e-02
5.476270911551922582e-01,8.573852264578426530e-01,7.116269920617189770e-01,1.810278454071854448e-01,0.000000000000000000e+00,7.713932163342330783e-01,8.976988711603149651e-03,8.008582684619171277e-02,2.777136056337662501e-02
9.420399660675951026e-01,6.474738573560127053e-01,1.617776386314895010e-01,3.782226850925814454e-01,0.000000000000000000e+00,5.959297770657926430e-01,2.219447291646834963e-01,6.966910796270437967e-01,6.266799221800993525e-02
4.241652380800807198e-01,6.071861827272764245e-01,9.866857161605574467e-01,1.914565863399932122e-01,0.000000000000000000e+00,3.317466017756126595e-01,4.382284847813696649e-01,5.456760985607767012e-01,2.960069928890054353e-02
6.170635838500749815e-01,1.909628205473701268e-01,1.135683782935271863e-01,2.400134714920308110e-01,0.000000000000000000e+00,9.412861224828943385e-01,8.451043158712534531e-01,1.814178408287688005e-01,7.150579431198304803e-02
6.283664295541345757e-01,3.340066599195471997e-01,9.126177434551165923e-01,8.405355282625720514e-01,0.000000000000000000e+00,5.317743011693913946e-01,4.987852633910315192e-01,2.351032574250938312e-01,1.387072240385102129e-01
7.047782141429819180e-01,2.846330453698360241e-01,3.722192897195944483e-01,6.784916656121753320e-01,0.000000000000000000e+00,1.730747808031740109e-01,4.427515486755858598e-01,2.158490772657732926e-01,1.532491365962489194e-01
3.166553036561206569e-01,3.386840144184158352e-01,3.058385051203358351e-01,7.163585084624188859e-01,0.000000000000000000e+00,3.906727469551637966e-01,6.142470034118631128e-01,2.929244533597976860e-02,2.448224976865581437e-01
4.047884706620608619e-01,1.315199265943608753e-01,9.569128566211452247e-01,2.301473143904450569e-01,0.000000000000000000e+00,1.747688831831574474e-01,8.685447088134010674e-01,9.425749614320521053e-01,4.239146940221701770e-02
7.275359243422565569e-01,4.444728335580827583e-01,2.060903812220357123e-01,4.923277926738529597e-01,0.000000000000000000e+00,5.901860191728548477e-01,8.936942985139245677e-01,1.180526512646206255e-01,1.076211198745744696e-01
9.204740532803430408e-01,5.641207591121124576e-01,4.713235955355010720e-01,4.875361315565835407e-01,0.000000000000000000e+00,6.148150400942165722e-02,2.786033560957878463e-01,8.792480239256262875e-01,7.900322778674025159e-02
6.077086178506884151e-01,1.042850208134493833e-01,5.409299879688792556e-01,9.533594096647459715e-01,0.000000000000000000e+00,4.165648105230632114e-01,1.268180320655359627e-01,6.959666726530445713e-01,2.219259127550139987e-01
5.308716171802252415e-01,9.603949820401807003e-01,9.029239584628088178e-01,1.767717919042762487e-01,0.000000000000000000e+00,2.383296713220450502e-01,9.956279640442248224e-01,3.090000877587822381e-01,2.340502299165344094e-02
2.351118238465584320e-01,8.678173173177473887e-02,9.625866470528692265e-01,5.873338065390180107e-01,0.000000000000000000e+00,9.014910275746704782e-01,1.415047821194806987e-01,6.011471060212398854e-01,1.134086180737887417e-01
4.943316614701987466e-01,1.319582247569396072e-01,8.223639248782491640e-01,3.940153186592321721e-01,0.000000000000000000e+00,2.876927250738854358e-01,7.208940121447746652e-01,6.577555252991444945e-01,7.819238751091828199e-02
2.145445625544088186e-01,6.130974642584603035e-02,2.885561434526715541e-01,1.111716347470425026e-01,0.000000000000000000e+00,6.356868301844547098e-01,6.216909773504738501e-01,9.863838210090933867e-01,6.251419538298007283e-02
1.340907393737662545e-01,5.995586783243488371e-01,3.207836524107368081e-01,2.411994416143531106e-01,0.000000000000000000e+00,9.755622581675325034e-01,5.316101889784157208e-01,8.179047387049579454e-01,6.782407978227041057e-02
5.342274693832801402e-01,9.322548627368042462e-01,4.567274845379725723e-01,2.065293058954970340e-01,0.000000000000000000e+00,6.927068814870183111e-01,3.915314478278979493e-01,1.380811594046792157e-01,3.384990467191955482e-02
5.328149799745254267e-01,5.436191562709809244e-02,3.200899517603486566e-01,5.687818501842648589e-01,0.000000000000000000e+00,8.216606773861894197e-01,3.868889713152300902e-01,2.508512291166377639e-01,1.747005504239471652e-01
3.486513182658500243e-02,1.626030465585115159e-01,1.885103636221622863e-03,4.810692151567273478e-01,0.000000000000000000e+00,9.778573310688226661e-01,8.719113084889897891e-01,8.363024249111761232e-01,5.347661963641648919e-01
7.814284552217050095e-01,7.885308340441706809e-01,6.012506730705804436e-01,8.208360907938412332e-01,0.000000000000000000e+00,8.573518157515308546e-02,6.596791165953996838e-01,5.951531328607891913e-01,1.239501905912677171e-01
2.470233510119344555e-01,2.169811516318602695e-01,6.711186934503570178e-01,4.474847068503330916e-01,0.000000000000000000e+00,2.744146561275950802e-01,8.712351898206270873e-01,2.780661527219618900e-01,1.151753348812519645e-01
5.900361403354539291e-01,6.574942043855399598e-01,8.344945679411606143e-01,7.525737150559012531e-03,0.000000000000000000e+00,4.694567062859362205e-01,1.990296342660313467e-01,8.658884582425278031e-01,1.189816443152925387e-03
3.306169422537766356e-01,8.785570177684988158e-01,7.123466004771845661e-01,8.832053924219754881e-01,0.000000000000000000e+00,2.560053642375303951e-04,1.852618361797774837e-01,4.681298907309947577e-01,1.430819977235472662e-01
6.719405384621992550e-01,4.511174130741255617e-01,6.575946174351121609e-01,7.512387059981829873e-01,0.000000000000000000e+00,3.154442105591649392e-01,1.138756529729716693e-01,3.167635983475939887e-01,1.375174075953572994e-01
6.311069512421251249e-01,5.100453491568569531e-01,8.943812372564915458e-01,2.262273021458537647e-01,0.000000000000000000e+00,2.132966894011811276e-01,2.760182594885262630e-01,3.593136959421264209e-01,3.576457792827227034e-02
8.416469746552824871e-01,5.926234471820832628e-01,1.131685688532354933e-01,4.035512671980376886e-01,0.000000000000000000e+00,4.718411877489006034e-01,2.983549840688156651e-01,9.532754912506703482e-01,7.473779910888686540e-02
5.364161499250466036e-01,8.914915257956478323e-01,2.843404137028841538e-01,7.537548189467722093e-01,0.000000000000000000e+00,9.364361049998959352e-01,4.807046173742941519e-01,6.588997727731105147e-01,1.335122005666472267e-01
9.466448197757815208e-01,1.818296470827118205e-01,9.004128989337881750e-01,2.391257657511137655e-02,0.000000000000000000e+00,2.473266926361140927e-01,2.447688479567433351e-01,8.702061074726774592e-01,3.268993909126187078e-03
3.253912407306077670e-01,1.530005207217580709e-01,7.221035356468684663e-01,9.005508624869626999e-01,0.000000000000000000e+00,5.967207494108268673e-01,3.655055782036036732e-02,5.370515023909951946e-01,2.133927841380303947e-01
4.682919965299619514e-01,4.299427499316549328e-02,8.232618111021532403e-01,2.303258728692455237e-01,0.000000000000000000e+00,5.760306416603921953e-01,8.877059077285290867e-01,8.637864248142340662e-01,4.707578355269390752e-02
4.878832414035971232e-01,1.776250021677779622e-01,4.834726574001473320e-01,5.463263962519369077e-01,0.000000000000000000e+00,9.354981090779619368e-01,7.574025544141984589e-01,7.796973198909802338e-01,1.474499576247538801e-01
6.498368910318108593e-01,8.397988666073052944e-01,6.689933054132635171e-01,1.074262133918451982e-02,0.000000000000000000e+00,1.927588868917140819e-01,2.865189338623054249e-01,7.131779926935807312e-01,1.557111838203133767e-03
8.089132990674651191e-01,1.330876434026211641e-01,4.826252609574817609e-01,7.831294436047604446e-01,0.000000000000000000e+00,4.092730762893568852e-01,4.987506765764858629e-01,6.918786048162655078e-01,1.574486986970747571e-01
4.250827367626485165e-01,3.270913293583067871e-02,4.864578290300839436e-01,8.609008425311749368e-01,0.000000000000000000e+00,8.329359600302994604e-01,8.750304448621044617e-01,4.844923465158623710e-01,2.539967709153961861e-01
1.634849226643304010e-01,3.373431622114257400e-01,3.785103832553904368e-01,2.059866617443689707e-01,0.000000000000000000e+00,7.521440017746391371e-01,9.699999291678623736e-01,3.659402780427458146e-01,7.583741403276067494e-02
8.428185823873841631e-01,3.883812560997985663e-01,6.487452231799122337e-01,4.629913348695138819e-01,0.000000000000000000e+00,3.103938350483840258e-01,2.035013189462319960e-01,9.773401093332190204e-01,7.813365918361785123e-02
4.480347347376175682e-01,1.043878000337440104e-01,1.547619676518479093e-01,4.939878388637150008e-01,0.000000000000000000e+00,1.491701418347734787e-01,7.033717306865379104e-01,8.236426164103675118e-01,1.948560474602756276e-01
5.480143429587985837e-01,4.456590416666897925e-01,2.994027835100394538e-02,8.321234757229393209e-01,0.000000000000000000e+00,4.008853795011989019e-01,9.804961117475446963e-01,3.439820088282158905e-01,2.248350739847137514e-01
3.366850222990872554e-01,6.709604967905005157e-01,6.677275086848192265e-01,9.562157518826932545e-01,0.000000000000000000e+00,2.803815902179163100e-01,5.935356863539122951e-01,7.623108965681620885e-01,1.816314664430880299e-01
9.951567605365524427e-01,5.485998631733933761e-01,7.739995417968860425e-03,6.339317028993769476e-01,0.000000000000000000e+00,6.668542405358879321e-01,2.088137983768383887e-01,2.914541312602099143e-01,1.067687479639765069e-01
3.151583571178473986e-01,8.786840053175404286e-01,6.538338219679509233e-01,8.753289814077234166e-01,0.000000000000000000e+00,8.650583159576366032e-01,5.267346574566459383e-01,7.171796136417885048e-01,1.466482023940391677e-01
5.611990931822442574e-01,3.679996634698492475e-01,8.814391852558421947e-01,7.971456992254909446e-01,0.000000000000000000e+00,4.933974884064884492e-01,2.738135487367433507e-01,2.495912242874885872e-03,1.374382379165655366e-01
5.284422873755386663e-01,1.836437043657455914e-01,4.716598499895873209e-01,1.814246382588508566e-01,0.000000000000000000e+00,3.601359603893145578e-01,1.224922961412206052e-01,6.821695904288656020e-01,4.864879421983473590e-02
1.435971077626692072e-01,3.073737568267310150e-01,5.388154083275288331e-01,1.092975761063763041e-01,0.000000000000000000e+00,7.684186038435394939e-02,2.931422224671593746e-01,6.000834709613370732e-01,3.480026528331713054e-02
1.578159576279450083e-01,9.136980360866903128e-01,4.236557062854485189e-01,9.389562462548456390e-01,0.000000000000000000e+00,4.045079796796087201e-01,5.076712068915177622e-02,5.368325542411070961e-01,1.761090568814674129e-01
3.875487677272312359e-01,9.120645603971259119e-01,6.110213110191372587e-01,7.001394607676367787e-01,0.000000000000000000e+00,1.187776171914091822e-01,1.458744685214205805e-01,2.199863411154175385e-01,1.148177734631023877e-01
4.819828023942657191e-01,7.201524477537700752e-01,2.883260298736367022e-01,4.461449163387146144e-01,0.000000000000000000e+00,3.889074629326428889e-01,9.753472372788504208e-01,9.058738727467275931e-01,9.367200651008375512e-02
9.068397239531151843e-01,6.725780863963298772e-01,5.573957389053487699e-01,3.278050344199402444e-01,0.000000000000000000e+00,1.241130989998219525e-01,9.723505541232683180e-01,8.544752594459624762e-01,4.958812299074493585e-02
6.702101474867233621e-01,6.117861292242408183e-02,4.813424926188675929e-02,7.045666801468626339e-01,0.000000000000000000e+00,1.485105551985158312e-01,7.505373654210980572e-01,8.292222728336993143e-01,2.005796258778424768e-01
9.940195399319635694e-01,7.121995364924124106e-01,2.879244595149374475e-01,9.897506653215069061e-01,0.000000000000000000e+00,1.753528004884537805e-01,9.249309602609249170e-01,7.632308792704987077e-01,1.503490604116563822e-01
1.534646066725982583e-01,8.312203510541367191e-01,5.531607402552850550e-01,8.503517683418817530e-01,0.000000000000000000e+00,3.960438195848453025e-01,2.205252185732921588e-01,3.770993837483025413e-01,1.609266486436676802e-01
6.182515818028131438e-01,5.868403868741712825e-01,8.012021992373117296e-01,9.374422209195493183e-01,0.000000000000000000e+00,9.536628219489250435e-01,8.543122519039593188e-01,2.987503660355974588e-01,1.528665913040544166e-01
1.251104546265237594e-01,6.516300653892845296e-02,3.479140717155678741e-01,9.091676867242949600e-02,0.000000000000000000e+00,4.522688251021130257e-01,1.832034888110272708e-01,6.955905044030948892e-01,5.088890677056497752e-02
1.271522395842017428e-02,9.625384202305989900e-01,1.027843014407328476e-01,9.882297730045455086e-01,0.000000000000000000e+00,7.012753630772948776e-01,5.822117352267052182e-01,6.014803270150462788e-01,1.958420993203088267e-01
5.480118773522417441e-02,7.306093941157886240e-01,7.798714557899067978e-01,6.247568219520686084e-01,0.000000000000000000e+00,9.713292633221259909e-01,2.494959084074810374e-01,2.785698508466651346e-01,1.117908311129050536e-01
3.212964341165170934e-01,9.976491124093116447e-01,3.881403501357536534e-01,9.509275656022680989e-01,0.000000000000000000e+00,8.553420562719536990e-01,3.704580921657409931e-01,2.547136857645933561e-01,1.625564408427287999e-01
9.956142417072506579e-01,7.947529610330342220e-02,4.230393949630081862e-03,9.578674220504749259e-01,0.000000000000000000e+00,3.581803983776246647e-01,8.396799562153732799e-01,7.040938194548446161e-01,1.840185620450176807e-01
9.131312546451169077e-01,5.013333642088960707e-01,7.825082995424222920e-01,4.528454796702838792e-01,0.000000000000000000e+00,5.666845817489924060e-03,2.942849348853979197e-01,3.216597926890374937e-01,6.619266525372584364e-02
8.004164651993276314e-01,3.721196196825037883e-01,6.113716629407049963e-01,4.516889782248350582e-01,0.000000000000000000e+00,3.842768243722077814e-01,8.985952259484726312e-01,7.793600596455911855e-01,8.046429771952388899e-02
1.358006072061393454e-01,6.485321880521988103e-01,1.425830511360383079e-01,7.483760902414307026e-01,0.000000000000000000e+00,9.149801214389199355e-01,2.486554246274358670e-01,1.630886492818659217e-01,2.113123088084703782e-01
3.781169334119507150e-04,4.612721598101597320e-01,5.161435129880990180e-01,3.265973612444544871e-01,0.000000000000000000e+00,8.065949550166193749e-01,2.846742922357784478e-01,7.730763306002444990e-01,9.140950581248206974e-02
3.260205969092005440e-01,2.373265632257790230e-03,1.452617824821691439e-01,3.488174726940408976e-01,0.000000000000000000e+00,8.158897171972673279e-02,1.887199302458928973e-01,4.415880031051833132e-01,1.882567355875493231e-01
2.335743867940495988e-01,1.194958195886940133e-01,9.859882609082772920e-01,2.754836529636358611e-01,0.000000000000000000e+00,8.053740966412654689e-01,9.930596598364326705e-03,5.547101781751849758e-01,5.211279213287008799e-02
3.767789578669270556e-01,4.182969663192272480e-01,8.684986715287444925e-01,7.693331009524130293e-01,0.000000000000000000e+00,2.889841782402137182e-01,2.194722729324660171e-01,8.317222243281566785e-01,1.420719353871592039e-01
8.911686217208821814e-01,5.808714765771020305e-01,8.133050521740895489e-01,9.103624567564546632e-01,0.000000000000000000e+00,2.094469086264866553e-01,3.846871629534790449e-01,2.356886036693946803e-03,1.295975195231129917e-01
2.218150502038925276e-01,8.056658208077056849e-02,2.025253816654025707e-01,9.450929710474319512e-01,0.000000000000000000e+00,7.124747347456824587e-01,1.220772889189339523e-02,7.400172659017221211e-01,5.651894167011681791e-01
1.915929788821808810e-01,8.878478487325287549e-01,6.518486495891180343e-01,6.931945515773653144e-01,0.000000000000000000e+00,9.348513986554126687e-01,9.637306284901024922e-01,9.710510636661310313e-01,1.185273920599301534e-01
5.047802250270181368e-01,5.163466537622993791e-01,8.546617390097489553e-01,4.127426967233833177e-01,0.000000000000000000e+00,2.094329967923728719e-01,9.398009755140210864e-01,4.237627858711260909e-01,7.054277953061464934e-02
9.458149006507079459e-01,3.074275328886679204e-01,1.905878830151870040e-01,4.616250428953216356e-01,0.000000000000000000e+00,9.443588772673484621e-01,3.659575217942713232e-01,1.114098085871174579e-02,8.744712828213477285e-02
3.681512649622656341e-01,9.015706644807037762e-01,8.344243032486090561e-01,2.240146589203270422e-01,0.000000000000000000e+00,8.491807362315215713e-01,1.072773111014863751e-01,2.456248518509542289e-01,3.323374393411006322e-02
6.969720027343980773e-01,9.705194936454906163e-01,1.739796090101297099e-01,2.286286602008410773e-01,0.000000000000000000e+00,4.868010006716688709e-01,5.154156818552076968e-01,4.101230963645975947e-01,3.618508573037922810e-02
2.733496022946309001e-01,7.691539982901477446e-01,9.856363403524958100e-01,4.286896593446386516e-01,0.000000000000000000e+00,4.114134275020666642e-01,4.927213759125468329e-01,2.468460522460965978e-01,6.389187758031504571e-02
2.684605672208723592e-01,2.634776255229400732e-01,2.152327761079076140e-01,5.813261131796928355e-02,0.000000000000000000e+00,1.533643354356542185e-02,1.085055058166142089e-02,8.479891535392716229e-01,2.958966744841316776e-02
4.338460077131044423e-01,6.841871732564506203e-01,1.050819862358116363e-01,8.178583979887915634e-01,0.000000000000000000e+00,9.070397436245740685e-01,3.819543899772179785e-01,9.731095629384788337e-01,1.913524647078444219e-01
5.369889992517288269e-01,8.015211911104469511e-01,5.003680420674097018e-01,7.809464894777409238e-01,0.000000000000000000e+00,5.175626894689107083e-01,5.322696880086200677e-01,9.015461426493802666e-01,1.371432984164766278e-01
2.167996831089277765e-01,8.902185661196552191e-01,6.077402646158404087e-01,7.859418032290311773e-01,0.000000000000000000e+00,7.266193072852478174e-01,2.196140754168773301e-01,5.448604459292318847e-01,1.366092275505290943e-01
1.829876179057602845e-02,7.062562805520813392e-01,4.342578721705608324e-01,9.696106897845780948e-01,0.000000000000000000e+00,6.626088872869759783e-01,2.488043103256153410e-01,8.203097160019473533e-01,2.235706303853227384e-01
5.469991193540515440e-01,7.873766104567947455e-01,5.012748442057799458e-01,5.793701255133344025e-02,0.000000000000000000e+00,6.983899520241942938e-01,6.589215582448348929e-01,5.786334914993777195e-02,1.053054067699160309e-02
8.291328997301474768e-01,1.648605389427219500e-02,5.197962953393732155e-01,6.966013883477020219e-01,0.000000000000000000e+00,1.443228514855094125e-01,3.784644387252771858e-01,5.125002408015366662e-01,1.363473835719022920e-01
5.544705539379223003e-02,5.549099248434535836e-01,6.267374167250047146e-01,7.058077556776077843e-01,0.000000000000000000e+00,5.552698355569427591e-01,3.408389254730161411e-01,3.032349364743106013e-01,1.610979666371186447e-01
8.030347574737436434e-01,2.332630830014505163e-01,3.848265243375014744e-01,3.798334755250685202e-01,0.000000000000000000e+00,5.989640758125227560e-01,8.308233130333034233e-02,1.152164752303080908e-01,7.931406611576684307e-02
7.349412523765567196e-01,5.156437425894224713e-01,8.980727800531744798e-01,8.915973187709010928e-01,0.000000000000000000e+00,4.796693733526515846e-01,1.771792327773816511e-01,6.779431523327436593e-02,1.339213520623701303e-01
8.299009159627309673e-01,6.084735116744260930e-02,2.593243817552094363e-02,5.610245007632268521e-01,0.000000000000000000e+00,4.495459028906340082e-02,6.688578905187382295e-01,4.146122929546959268e-01,1.298113425490300399e-01
4.467247802048172067e-01,9.715400152601457728e-01,5.287175735224422524e-02,2.081172063891007784e-01,0.000000000000000000e+00,1.211318930592133331e-01,8.780259186885067679e-01,4.402571905410256337e-01,3.748651844199264033e-02
3.263965918041824010e-01,9.307729065117117395e-01,1.376129196519040865e-01,5.660923162764913696e-01,0.000000000000000000e+00,2.989218190479106529e-01,9.270703672369920989e-01,5.440802834739856264e-01,1.089851745042485498e-01
3.067019026095514911e-01,8.492002529841139458e-01,1.527665536096327603e-01,8.330909062732115844e-01,0.000000000000000000e+00,9.997164816536565635e-01,2.123157047115291907e-01,3.166302339983322334e-01,1.740762780387204722e-01
8.947676292131937492e-01,3.137952637729489180e-01,7.965465232518041949e-01,1.544212756250958329e-01,0.000000000000000000e+00,7.595560750994635457e-01,4.931725939057065022e-01,3.259229638080986535e-01,2.376680246645996447e-02
9.143189797643426209e-01,6.168967056195934218e-01,8.820953297670889315e-01,3.737504149225310823e-01,0.000000000000000000e+00,5.630398192939050084e-01,7.290446143993444261e-01,7.684092688464401466e-02,5.021109751238486685e-02
1.849112255327705900e-01,2.973986108120321714e-01,8.983928219136457782e-01,1.542363418744286119e-01,0.000000000000000000e+00,3.871762508214627307e-01,2.268265146459265413e-01,8.431702228306646729e-01,3.120323635263991952e-02
8.250092637082420133e-01,7.165876651688815602e-02,4.686639408054525946e-01,8.341098646192368626e-01,0.000000000000000000e+00,5.650707744711146452e-01,9.912599015986123252e-01,3.146242104730405664e-01,1.677199911226130713e-01
2.921973758468575655e-01,9.281056320413916261e-01,1.160260840188416798e-01,2.046905486272420360e-01,0.000000000000000000e+00,3.946050666761760084e-01,6.556711923795677244e-01,8.309535582043379165e-01,4.048945031583510434e-02
6.803653543879966126e-01,3.238705800903080023e-01,1.422044334379622688e-01,8.849487240783523445e-01,0.000000000000000000e+00,2.926273182233324333e-01,9.978298069582383079e-01,3.941089828743328249e-01,2.203477106335261504e-01
5.909167155493376677e-01,5.041308620950912811e-02,2.333103746005776857e-01,6.669141040800774523e-01,0.000000000000000000e+00,9.011872110683795123e-01,2.528810280956537704e-01,7.896703701425151767e-01,2.004018185664577512e-01
1.129783769336443616e-01,9.732478653264582391e-01,1.956695696924649341e-01,7.237501953486728812e-02,0.000000000000000000e+00,7.025796579366512251e-01,9.142318867971142016e-01,2.322103937745535474e-01,1.442283357365440645e-02
8.800759386609634527e-01,9.674917739461856847e-01,9.919387786557338771e-01,7.303415821495236049e-01,0.000000000000000000e+00,5.788100742253309283e-01,9.455126026785259929e-01,4.442125154518634655e-01,8.448443017948155387e-02
4.888769515806407617e-01,4.124195501568712618e-01,7.653848759413753866e-01,7.646855108060264250e-01,0.000000000000000000e+00,8.394578485752434149e-01,9.167829494260264500e-01,9.423589477811769033e-01,1.464301613114652179e-01
